Index,Timestamp,Node2_Demand,Node9_Demand,Node10_Demand,Node11_Demand,Node12_Demand,Node13_Demand,Node21_Demand,Node22_Demand,Node23_Demand,Node31_Demand,Node32_Demand,Link9_Flows,Link10_Flows,Link11_Flows,Link12_Flows,Link21_Flows,Link22_Flows,Link31_Flows,Link110_Flows,Link111_Flows,Link112_Flows,Link113_Flows,Link121_Flows,Link122_Flows,Leak2_Demand,Leak21_Demand,Pressure_Node2,Pressure_Node9,Pressure_Node10,Pressure_Node11,Pressure_Node12,Pressure_Node13,Pressure_Node21,Pressure_Node22,Pressure_Node23,Pressure_Node31,Pressure_Node32,LeakOccurred,
2472,2017-02-21 11:30:00,0,-352.8,0,43.2,54,32.4,50.4,61.2,50.4,36,32.4,352.8,352.8,194.4,43.2,25.2,36,7.2,0,115.2,97.2,10.8,43.2,25.2,0,0,45.72,0,101.652,98.429,98.434,98.871,97.735,99.013,100.271,95.558,92.305,0,
2473,2017-02-21 12:00:00,0,-352.8,0,50.4,46.8,32.4,46.8,64.8,50.4,32.4,28.8,352.8,352.8,190.8,43.2,25.2,39.6,7.2,0,115.2,100.8,10.8,39.6,21.6,0,0,45.72,0,101.532,98.296,98.39,98.794,97.705,98.954,100.195,95.781,92.526,0,
2474,2017-02-21 12:30:00,0,-334.8,0,46.8,43.2,28.8,46.8,61.2,50.4,28.8,28.8,334.8,334.8,180,39.6,25.2,36,7.2,0,108,93.6,14.4,39.6,21.6,0,0,45.72,0,104.49,101.578,101.998,102.531,101.36,102.641,103.914,99.591,96.346,0,
2475,2017-02-21 13:00:00,0,-327.6,0,46.8,39.6,32.4,46.8,54,46.8,28.8,28.8,327.6,327.6,176.4,43.2,21.6,39.6,7.2,0,104.4,93.6,10.8,36,21.6,0,0,45.72,0,105.515,102.716,103.228,103.697,102.553,103.887,105.134,100.884,97.64,0,
2476,2017-02-21 13:30:00,0,-324,0,43.2,43.2,32.4,43.2,57.6,50.4,28.8,25.2,324,324,176.4,43.2,25.2,39.6,7.2,0,104.4,93.6,10.8,36,18,0,0,45.72,0,105.988,103.241,103.759,104.233,103.186,104.449,105.654,101.642,98.433,0,
2477,2017-02-21 14:00:00,0,-309.6,0,43.2,39.6,28.8,43.2,61.2,39.6,28.8,28.8,309.6,309.6,165.6,36,21.6,28.8,7.2,0,97.2,86.4,10.8,36,21.6,0,0,45.72,0,108.182,105.678,106.468,107.153,105.913,107.233,108.585,104.35,101.127,0,
2478,2017-02-21 14:30:00,0,-291.6,0,43.2,36,25.2,43.2,50.4,43.2,28.8,28.8,291.6,291.6,154.8,36,18,32.4,7.2,0,93.6,86.4,10.8,36,21.6,0,0,45.72,0,110.23,107.954,108.982,109.7,108.404,109.792,111.124,106.888,103.631,0,
2479,2017-02-21 15:00:00,0,-295.2,0,39.6,36,28.8,43.2,57.6,39.6,25.2,25.2,295.2,295.2,158.4,36,21.6,32.4,7.2,0,97.2,86.4,7.2,32.4,18,0,0,45.72,0,109.874,107.559,108.493,109.162,107.97,109.296,110.616,106.752,103.561,0,
2480,2017-02-21 15:30:00,0,-288,0,43.2,36,25.2,39.6,54,39.6,25.2,25.2,288,288,151.2,36,21.6,28.8,7.2,0,90,82.8,10.8,32.4,18,0,0,45.72,0,110.998,108.809,109.917,110.71,109.445,110.78,112.132,108.228,105.008,0,
2481,2017-02-21 16:00:00,0,-291.6,0,39.6,36,25.2,43.2,57.6,43.2,25.2,25.2,291.6,291.6,158.4,36,21.6,32.4,7.2,0,93.6,82.8,10.8,32.4,18,0,0,45.72,0,110.256,107.984,108.971,109.69,108.445,109.784,111.115,107.202,104.002,0,
2482,2017-02-21 16:30:00,0,-291.6,0,39.6,39.6,25.2,43.2,50.4,39.6,25.2,25.2,291.6,291.6,158.4,36,18,28.8,7.2,0,93.6,82.8,10.8,32.4,18,0,0,45.72,0,110.583,108.347,109.35,110.128,108.79,110.191,111.554,107.394,104.193,0,
2483,2017-02-21 17:00:00,0,-295.2,0,43.2,36,28.8,43.2,50.4,39.6,28.8,25.2,295.2,295.2,158.4,36,18,32.4,7.2,0,93.6,82.8,10.8,32.4,18,0,0,45.72,0,109.823,107.502,108.488,109.2,107.955,109.319,110.647,106.57,103.383,0,
2484,2017-02-21 17:30:00,0,-298.8,0,43.2,36,25.2,39.6,54,43.2,28.8,28.8,298.8,298.8,162,36,18,32.4,7.2,0,97.2,86.4,10.8,36,21.6,0,0,45.72,0,109.371,106.999,107.913,108.61,107.339,108.699,110.032,105.694,102.494,0,
2485,2017-02-21 18:00:00,0,-309.6,0,43.2,43.2,28.8,39.6,54,46.8,28.8,28.8,309.6,309.6,165.6,39.6,25.2,36,7.2,0,97.2,86.4,10.8,36,18,0,0,45.72,0,108.181,105.677,106.426,107.048,105.932,107.219,108.487,104.444,101.199,0,
2486,2017-02-21 18:30:00,0,-306,0,43.2,39.6,25.2,43.2,54,43.2,28.8,28.8,306,306,165.6,36,21.6,32.4,7.2,0,97.2,86.4,10.8,36,21.6,0,0,45.72,0,108.736,106.294,107.123,107.794,106.559,107.898,109.213,105.062,101.827,0,
2487,2017-02-21 19:00:00,0,-327.6,0,39.6,39.6,32.4,46.8,61.2,46.8,32.4,32.4,327.6,327.6,180,43.2,21.6,36,7.2,0,108,97.2,10.8,39.6,21.6,0,0,45.72,0,105.562,102.767,103.181,103.629,102.469,103.784,105.056,100.486,97.183,0,
2488,2017-02-21 19:30:00,0,-316.8,0,39.6,39.6,28.8,43.2,57.6,46.8,28.8,28.8,316.8,316.8,172.8,39.6,21.6,36,7.2,0,104.4,93.6,10.8,36,21.6,0,0,45.72,0,107.249,104.641,105.238,105.805,104.598,105.923,107.217,102.876,99.619,0,
2489,2017-02-21 20:00:00,0,-324,0,46.8,43.2,28.8,43.2,64.8,43.2,32.4,25.2,324,324,176.4,39.6,25.2,32.4,7.2,0,104.4,93.6,10.8,36,21.6,0,0,45.72,0,105.906,103.149,103.69,104.253,103.069,104.36,105.688,101.368,98.18,0,
2490,2017-02-21 20:30:00,0,-309.6,0,39.6,39.6,28.8,43.2,57.6,43.2,28.8,28.8,309.6,309.6,169.2,39.6,21.6,32.4,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,107.862,105.322,106.026,106.636,105.411,106.742,108.067,103.784,100.489,0,
2491,2017-02-21 21:00:00,0,-320.4,0,43.2,43.2,28.8,46.8,57.6,43.2,28.8,28.8,320.4,320.4,172.8,39.6,21.6,32.4,7.2,0,104.4,90,10.8,36,21.6,0,0,45.72,0,106.776,104.115,104.728,105.326,104.097,105.45,106.762,102.417,99.22,0,
2492,2017-02-21 21:30:00,0,-298.8,0,39.6,39.6,28.8,43.2,54,39.6,32.4,25.2,298.8,298.8,162,39.6,21.6,32.4,3.6,0,97.2,86.4,10.8,36,18,0,0,45.72,0,109.451,107.088,107.944,108.607,107.381,108.725,110.053,105.806,102.669,0,
2493,2017-02-21 22:00:00,0,-277.2,0,36,32.4,25.2,39.6,50.4,36,28.8,25.2,277.2,277.2,151.2,36,18,28.8,7.2,0,90,82.8,7.2,32.4,18,0,0,45.72,0,112.061,109.992,111.158,111.923,110.626,112.018,113.378,109.234,106.078,0,
2494,2017-02-21 22:30:00,0,-266.4,0,36,32.4,21.6,39.6,54,36,25.2,21.6,266.4,266.4,144,32.4,18,25.2,7.2,0,86.4,79.2,10.8,28.8,18,0,0,45.72,0,113.422,111.507,112.82,113.697,112.323,113.723,115.114,111.172,108.017,0,
2495,2017-02-21 23:00:00,0,-237.6,0,28.8,28.8,21.6,36,43.2,32.4,25.2,18,237.6,237.6,129.6,28.8,14.4,25.2,3.6,0,79.2,68.4,7.2,28.8,14.4,0,0,45.72,0,116.565,115.01,116.621,117.589,116.215,117.642,119.043,115.206,112.104,0,
2496,2017-02-21 23:30:00,0,-208.8,0,28.8,25.2,18,28.8,39.6,28.8,25.2,18,208.8,208.8,111.6,25.2,14.4,21.6,3.6,0,68.4,61.2,7.2,25.2,14.4,0,0,45.72,0,119.476,118.26,120.224,121.322,119.924,121.362,122.792,119.019,115.939,0,
2497,2017-02-22 00:00:00,0,-190.8,0,28.8,21.6,14.4,28.8,32.4,25.2,18,18,190.8,190.8,100.8,21.6,10.8,18,3.6,0,61.2,57.6,7.2,25.2,14.4,0,0,45.72,0,120.992,119.956,122.117,123.297,121.829,123.309,124.764,121.083,117.963,0,
2498,2017-02-22 00:30:00,0,-169.2,0,21.6,18,14.4,25.2,32.4,25.2,18,14.4,169.2,169.2,90,21.6,10.8,18,3.6,0,57.6,54,7.2,21.6,10.8,0,0,45.72,0,122.693,121.862,124.151,125.365,123.91,125.384,126.84,123.32,120.227,0,
2499,2017-02-22 01:00:00,0,-147.6,0,18,14.4,14.4,25.2,28.8,18,14.4,14.4,147.6,147.6,79.2,18,7.2,14.4,3.6,0,50.4,46.8,7.2,18,10.8,0,0,45.72,0,124.217,123.573,126.036,127.324,125.839,127.335,128.816,125.368,122.281,0,
2500,2017-02-22 01:30:00,0,-133.2,0,18,14.4,10.8,21.6,25.2,18,14.4,10.8,133.2,133.2,72,18,7.2,10.8,3.6,0,43.2,39.6,7.2,18,10.8,0,0,45.72,0,125.044,124.503,127.071,128.409,126.901,128.406,129.897,126.51,123.439,0,
2501,2017-02-22 02:00:00,0,-122.4,0,18,14.4,10.8,18,25.2,14.4,14.4,10.8,122.4,122.4,64.8,14.4,7.2,10.8,3.6,0,39.6,36,3.6,14.4,10.8,0,0,45.72,0,125.676,125.214,127.853,129.215,127.712,129.217,130.715,127.353,124.279,0,
2502,2017-02-22 02:30:00,0,-118.8,0,14.4,10.8,10.8,18,21.6,18,10.8,10.8,118.8,118.8,64.8,14.4,7.2,10.8,3.6,0,39.6,36,3.6,14.4,7.2,0,0,45.72,0,125.946,125.519,128.177,129.539,128.042,129.546,131.039,127.744,124.677,0,
2503,2017-02-22 03:00:00,0,-122.4,0,18,10.8,10.8,21.6,25.2,14.4,10.8,10.8,122.4,122.4,64.8,14.4,7.2,10.8,3.6,0,39.6,39.6,7.2,14.4,7.2,0,0,45.72,0,125.782,125.334,127.983,129.352,127.842,129.347,130.847,127.544,124.477,0,
2504,2017-02-22 03:30:00,0,-133.2,0,18,14.4,10.8,21.6,25.2,18,14.4,10.8,133.2,133.2,68.4,14.4,7.2,14.4,3.6,0,43.2,39.6,7.2,14.4,7.2,0,0,45.72,0,125.253,124.738,127.33,128.678,127.182,128.68,130.166,126.842,123.78,0,
2505,2017-02-22 04:00:00,0,-140.4,0,21.6,18,10.8,21.6,25.2,18,14.4,14.4,140.4,140.4,75.6,18,7.2,14.4,3.6,0,46.8,39.6,3.6,18,10.8,0,0,45.72,0,124.727,124.146,126.676,128.001,126.521,128.014,129.497,126.132,123.045,0,
2506,2017-02-22 04:30:00,0,-162,0,21.6,18,14.4,25.2,28.8,21.6,18,14.4,162,162,86.4,21.6,10.8,14.4,3.6,0,54,46.8,7.2,21.6,10.8,0,0,45.72,0,123.328,122.574,124.932,126.182,124.717,126.201,127.67,124.184,121.107,0,
2507,2017-02-22 05:00:00,0,-187.2,0,25.2,21.6,18,25.2,36,28.8,18,18,187.2,187.2,100.8,25.2,14.4,21.6,3.6,0,61.2,54,7.2,21.6,10.8,0,0,45.72,0,121.42,120.435,122.579,123.73,122.348,123.783,125.202,121.745,118.626,0,
2508,2017-02-22 05:30:00,0,-216,0,28.8,28.8,18,28.8,39.6,28.8,21.6,18,216,216,115.2,25.2,14.4,21.6,3.6,0,68.4,61.2,7.2,25.2,14.4,0,0,45.72,0,118.861,117.573,119.444,120.528,119.146,120.572,122.003,118.269,115.179,0,
2509,2017-02-22 06:00:00,0,-230.4,0,32.4,28.8,21.6,32.4,43.2,32.4,21.6,18,230.4,230.4,122.4,28.8,14.4,25.2,3.6,0,75.6,64.8,7.2,25.2,14.4,0,0,45.72,0,117.453,116,117.737,118.758,117.407,118.818,120.221,116.502,113.378,0,
2510,2017-02-22 06:30:00,0,-277.2,0,39.6,36,25.2,39.6,50.4,39.6,25.2,25.2,277.2,277.2,147.6,32.4,18,28.8,7.2,0,90,79.2,10.8,32.4,18,0,0,45.72,0,112.383,110.35,111.539,112.353,111.075,112.439,113.797,109.846,106.639,0,
2511,2017-02-22 07:00:00,0,-295.2,0,39.6,36,25.2,39.6,54,43.2,28.8,25.2,295.2,295.2,158.4,36,21.6,32.4,7.2,0,97.2,86.4,10.8,36,18,0,0,45.72,0,109.821,107.5,108.435,109.128,107.906,109.244,110.553,106.446,103.281,0,
2512,2017-02-22 07:30:00,0,-306,0,39.6,39.6,28.8,46.8,54,46.8,28.8,25.2,306,306,165.6,39.6,18,36,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,108.42,105.942,106.706,107.325,106.066,107.441,108.728,104.55,101.361,0,
2513,2017-02-22 08:00:00,0,-316.8,0,46.8,39.6,28.8,46.8,57.6,43.2,28.8,28.8,316.8,316.8,169.2,39.6,18,32.4,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,107.185,104.57,105.276,105.878,104.626,105.98,107.308,102.978,99.778,0,
2514,2017-02-22 08:30:00,0,-352.8,0,50.4,46.8,32.4,46.8,68.4,46.8,28.8,28.8,352.8,352.8,190.8,43.2,28.8,39.6,10.8,0,111.6,97.2,10.8,39.6,21.6,0,0,45.72,0,101.828,98.624,98.752,99.143,98.134,99.333,100.577,96.367,93.042,0,
2515,2017-02-22 09:00:00,0,-352.8,0,46.8,46.8,32.4,50.4,61.2,46.8,32.4,36,352.8,352.8,190.8,43.2,21.6,36,10.8,0,115.2,97.2,10.8,43.2,25.2,0,0,45.72,0,101.963,98.774,98.899,99.315,98.165,99.475,100.753,96.068,92.695,0,
2516,2017-02-22 09:30:00,0,-360,0,50.4,46.8,32.4,50.4,61.2,50.4,32.4,32.4,360,360,190.8,43.2,25.2,39.6,7.2,0,115.2,100.8,10.8,39.6,21.6,0,0,45.72,0,100.81,97.495,97.549,97.909,96.819,98.101,99.327,94.875,91.58,0,
2517,2017-02-22 10:00:00,0,-367.2,0,50.4,46.8,32.4,50.4,64.8,54,32.4,32.4,367.2,367.2,198,46.8,25.2,39.6,7.2,0,118.8,104.4,14.4,39.6,21.6,0,0,45.72,0,99.581,96.133,96.028,96.341,95.253,96.511,97.716,93.222,89.945,0,
2518,2017-02-22 10:30:00,0,-349.2,0,46.8,43.2,36,46.8,61.2,46.8,32.4,32.4,349.2,349.2,187.2,43.2,25.2,39.6,7.2,0,111.6,97.2,10.8,39.6,21.6,0,0,45.72,0,102.264,99.108,99.277,99.624,98.566,99.848,101.074,96.584,93.29,0,
2519,2017-02-22 11:00:00,0,-356.4,0,46.8,39.6,36,54,64.8,54,32.4,28.8,356.4,356.4,194.4,46.8,25.2,43.2,7.2,0,118.8,104.4,14.4,39.6,21.6,0,0,45.72,0,101.025,97.734,97.733,97.968,96.89,98.176,99.357,95.035,91.783,0,
2520,2017-02-22 11:30:00,0,-345.6,0,50.4,43.2,32.4,43.2,64.8,50.4,32.4,28.8,345.6,345.6,183.6,43.2,25.2,39.6,7.2,0,108,97.2,10.8,39.6,21.6,0,0,45.72,0,103.054,99.985,100.294,100.728,99.65,100.882,102.126,97.827,94.57,0,
2521,2017-02-22 12:00:00,0,-342,0,46.8,39.6,32.4,46.8,64.8,46.8,32.4,32.4,342,342,183.6,43.2,25.2,36,7.2,0,111.6,100.8,10.8,39.6,21.6,0,0,45.72,0,103.449,100.422,100.709,101.132,99.964,101.247,102.522,98.004,94.716,0,
2522,2017-02-22 12:30:00,0,-320.4,0,43.2,43.2,25.2,43.2,57.6,46.8,32.4,25.2,320.4,320.4,172.8,39.6,21.6,32.4,3.6,0,104.4,93.6,14.4,36,21.6,0,0,45.72,0,106.316,103.605,104.186,104.79,103.565,104.88,106.177,101.869,98.719,0,
2523,2017-02-22 13:00:00,0,-313.2,0,46.8,39.6,28.8,39.6,57.6,46.8,28.8,28.8,313.2,313.2,169.2,39.6,21.6,36,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,107.534,104.958,105.684,106.268,105.117,106.418,107.697,103.491,100.226,0,
2524,2017-02-22 13:30:00,0,-309.6,0,43.2,39.6,25.2,39.6,57.6,43.2,32.4,25.2,309.6,309.6,165.6,39.6,21.6,32.4,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,108.145,105.637,106.382,107.042,105.817,107.122,108.437,104.121,100.936,0,
2525,2017-02-22 14:00:00,0,-295.2,0,39.6,36,28.8,39.6,57.6,43.2,28.8,25.2,295.2,295.2,158.4,39.6,21.6,32.4,7.2,0,97.2,86.4,10.8,36,18,0,0,45.72,0,110.015,107.716,108.651,109.319,108.105,109.427,110.749,106.654,103.454,0,
2526,2017-02-22 14:30:00,0,-298.8,0,39.6,39.6,25.2,39.6,57.6,46.8,28.8,25.2,298.8,298.8,162,36,21.6,32.4,7.2,0,97.2,86.4,10.8,36,18,0,0,45.72,0,109.357,106.984,107.85,108.555,107.331,108.637,109.95,105.837,102.623,0,
2527,2017-02-22 15:00:00,0,-291.6,0,39.6,36,28.8,39.6,54,43.2,25.2,25.2,291.6,291.6,158.4,36,21.6,32.4,7.2,0,93.6,82.8,10.8,32.4,18,0,0,45.72,0,110.606,108.372,109.371,110.049,108.856,110.183,111.499,107.579,104.366,0,
2528,2017-02-22 15:30:00,0,-280.8,0,39.6,36,25.2,39.6,54,32.4,25.2,25.2,280.8,280.8,151.2,36,18,25.2,7.2,0,90,79.2,7.2,32.4,18,0,0,45.72,0,111.789,109.689,110.84,111.649,110.35,111.732,113.117,109.046,105.849,0,
2529,2017-02-22 16:00:00,0,-295.2,0,43.2,39.6,25.2,39.6,54,39.6,25.2,25.2,295.2,295.2,158.4,36,21.6,28.8,7.2,0,93.6,82.8,10.8,32.4,18,0,0,45.72,0,110.102,107.812,108.797,109.558,108.287,109.641,110.991,106.9,103.702,0,
2530,2017-02-22 16:30:00,0,-295.2,0,39.6,36,28.8,43.2,54,43.2,28.8,25.2,295.2,295.2,162,39.6,21.6,32.4,7.2,0,97.2,86.4,10.8,32.4,18,0,0,45.72,0,109.915,107.604,108.522,109.185,107.96,109.306,110.623,106.515,103.336,0,
2531,2017-02-22 17:00:00,0,-306,0,39.6,39.6,28.8,43.2,57.6,46.8,28.8,28.8,306,306,165.6,39.6,21.6,32.4,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,108.467,105.994,106.736,107.376,106.17,107.487,108.787,104.627,101.405,0,
2532,2017-02-22 17:30:00,0,-302.4,0,43.2,36,28.8,43.2,50.4,46.8,28.8,25.2,302.4,302.4,162,39.6,18,36,3.6,0,97.2,86.4,10.8,36,18,0,0,45.72,0,109.243,106.857,107.744,108.377,107.172,108.535,109.81,105.642,102.492,0,
2533,2017-02-22 18:00:00,0,-306,0,43.2,39.6,28.8,39.6,54,43.2,28.8,28.8,306,306,165.6,39.6,21.6,32.4,7.2,0,100.8,86.4,10.8,36,21.6,0,0,45.72,0,108.334,105.847,106.617,107.268,106.063,107.391,108.706,104.393,101.12,0,
2534,2017-02-22 18:30:00,0,-313.2,0,39.6,43.2,28.8,46.8,57.6,43.2,28.8,28.8,313.2,313.2,169.2,39.6,21.6,32.4,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,107.75,105.198,105.896,106.542,105.285,106.637,107.965,103.698,100.493,0,
2535,2017-02-22 19:00:00,0,-320.4,0,39.6,43.2,28.8,43.2,57.6,46.8,32.4,28.8,320.4,320.4,176.4,39.6,21.6,36,7.2,0,104.4,90,10.8,39.6,21.6,0,0,45.72,0,106.479,103.786,104.317,104.88,103.69,105.013,106.306,101.804,98.563,0,
2536,2017-02-22 19:30:00,0,-338.4,0,46.8,43.2,28.8,50.4,57.6,50.4,28.8,32.4,338.4,338.4,180,43.2,21.6,36,7.2,0,108,97.2,10.8,39.6,21.6,0,0,45.72,0,104.076,101.118,101.488,101.969,100.786,102.111,103.37,98.949,95.641,0,
2537,2017-02-22 20:00:00,0,-324,0,43.2,39.6,32.4,46.8,57.6,39.6,32.4,28.8,324,324,172.8,39.6,18,32.4,7.2,0,104.4,93.6,7.2,39.6,21.6,0,0,45.72,0,106.2,103.476,104.057,104.612,103.381,104.739,106.065,101.539,98.28,0,
2538,2017-02-22 20:30:00,0,-316.8,0,43.2,43.2,28.8,43.2,57.6,43.2,28.8,32.4,316.8,316.8,172.8,39.6,21.6,28.8,7.2,0,104.4,90,10.8,39.6,21.6,0,0,45.72,0,107.067,104.439,105.066,105.711,104.463,105.787,107.128,102.6,99.293,0,
2539,2017-02-22 21:00:00,0,-313.2,0,43.2,39.6,28.8,46.8,57.6,46.8,32.4,25.2,313.2,313.2,169.2,39.6,21.6,32.4,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,107.491,104.91,105.597,106.176,104.949,106.295,107.594,103.271,100.088,0,
2540,2017-02-22 21:30:00,0,-302.4,0,43.2,39.6,28.8,43.2,50.4,43.2,28.8,28.8,302.4,302.4,162,36,18,32.4,7.2,0,97.2,86.4,10.8,36,21.6,0,0,45.72,0,109.163,106.768,107.663,108.342,107.095,108.462,109.782,105.464,102.257,0,
2541,2017-02-22 22:00:00,0,-280.8,0,39.6,39.6,25.2,39.6,50.4,39.6,21.6,25.2,280.8,280.8,151.2,36,18,32.4,7.2,0,90,79.2,10.8,28.8,18,0,0,45.72,0,111.836,109.742,110.881,111.676,110.432,111.786,113.119,109.299,106.096,0,
2542,2017-02-22 22:30:00,0,-262.8,0,36,32.4,25.2,39.6,43.2,36,25.2,25.2,262.8,262.8,144,32.4,14.4,28.8,3.6,0,86.4,75.6,10.8,32.4,18,0,0,45.72,0,113.79,111.917,113.246,114.109,112.75,114.184,115.556,111.476,108.324,0,
2543,2017-02-22 23:00:00,0,-234,0,28.8,28.8,21.6,32.4,39.6,32.4,25.2,21.6,234,234,126,28.8,14.4,25.2,3.6,0,75.6,68.4,7.2,28.8,18,0,0,45.72,0,117.187,115.704,117.38,118.339,117.005,118.433,119.814,115.924,112.802,0,
2544,2017-02-22 23:30:00,0,-223.2,0,28.8,25.2,18,32.4,43.2,32.4,21.6,18,223.2,223.2,118.8,28.8,14.4,21.6,3.6,0,72,64.8,7.2,25.2,14.4,0,0,45.72,0,118.257,116.898,118.704,119.744,118.369,119.789,121.207,117.544,114.408,0,
2545,2017-02-23 00:00:00,0,-201.6,0,28.8,25.2,18,28.8,36,28.8,18,18,201.6,201.6,108,25.2,14.4,21.6,3.6,0,64.8,61.2,7.2,25.2,14.4,0,0,45.72,0,120.013,118.861,120.876,121.99,120.581,122.029,123.455,119.84,116.719,0,
2546,2017-02-23 00:30:00,0,-176.4,0,21.6,21.6,14.4,25.2,36,21.6,18,14.4,176.4,176.4,97.2,21.6,10.8,14.4,3.6,0,57.6,54,7.2,21.6,10.8,0,0,45.72,0,122.171,121.276,123.498,124.71,123.258,124.725,126.194,122.61,119.52,0,
2547,2017-02-23 01:00:00,0,-162,0,21.6,14.4,14.4,25.2,32.4,21.6,18,14.4,162,162,86.4,21.6,10.8,14.4,3.6,0,54,50.4,7.2,18,10.8,0,0,45.72,0,123.285,122.525,124.906,126.162,124.681,126.164,127.641,124.157,121.069,0,
2548,2017-02-23 01:30:00,0,-136.8,0,18,14.4,10.8,21.6,25.2,18,14.4,14.4,136.8,136.8,72,18,7.2,14.4,3.6,0,46.8,39.6,3.6,18,10.8,0,0,45.72,0,124.936,124.381,126.925,128.254,126.765,128.263,129.75,126.352,123.27,0,
2549,2017-02-23 02:00:00,0,-129.6,0,18,14.4,10.8,21.6,25.2,18,10.8,10.8,129.6,129.6,68.4,14.4,7.2,10.8,3.6,0,43.2,39.6,7.2,14.4,7.2,0,0,45.72,0,125.336,124.831,127.419,128.769,127.271,128.767,130.259,126.973,123.892,0,
2550,2017-02-23 02:30:00,0,-122.4,0,14.4,10.8,10.8,18,25.2,18,14.4,10.8,122.4,122.4,64.8,14.4,7.2,10.8,3.6,0,39.6,39.6,3.6,14.4,7.2,0,0,45.72,0,125.708,125.251,127.883,129.233,127.739,129.241,130.731,127.401,124.335,0,
2551,2017-02-23 03:00:00,0,-126,0,18,14.4,10.8,18,25.2,18,14.4,10.8,126,126,68.4,14.4,7.2,10.8,3.6,0,39.6,36,3.6,14.4,7.2,0,0,45.72,0,125.618,125.149,127.777,129.13,127.647,129.144,130.632,127.344,124.28,0,
2552,2017-02-23 03:30:00,0,-136.8,0,18,14.4,10.8,21.6,25.2,18,14.4,10.8,136.8,136.8,72,18,7.2,14.4,3.6,0,43.2,39.6,7.2,18,10.8,0,0,45.72,0,124.953,124.401,126.962,128.298,126.801,128.302,129.786,126.413,123.345,0,
2553,2017-02-23 04:00:00,0,-151.2,0,18,18,10.8,21.6,32.4,21.6,14.4,14.4,151.2,151.2,82.8,18,10.8,14.4,3.6,0,50.4,46.8,7.2,18,10.8,0,0,45.72,0,124.05,123.385,125.822,127.103,125.639,127.113,128.581,125.223,122.13,0,
2554,2017-02-23 04:30:00,0,-172.8,0,25.2,18,14.4,25.2,28.8,25.2,18,14.4,172.8,172.8,93.6,21.6,10.8,18,3.6,0,57.6,50.4,7.2,21.6,10.8,0,0,45.72,0,122.457,121.597,123.87,125.085,123.63,125.11,126.559,123.018,119.92,0,
2555,2017-02-23 05:00:00,0,-201.6,0,25.2,25.2,18,32.4,39.6,28.8,18,18,201.6,201.6,108,25.2,14.4,21.6,3.6,0,64.8,61.2,7.2,21.6,10.8,0,0,45.72,0,120.069,118.923,120.926,122.039,120.626,122.071,123.499,119.996,116.876,0,
2556,2017-02-23 05:30:00,0,-237.6,0,32.4,28.8,21.6,36,46.8,32.4,21.6,21.6,237.6,237.6,129.6,28.8,14.4,25.2,7.2,0,79.2,68.4,7.2,28.8,14.4,0,0,45.72,0,116.564,115.008,116.619,117.587,116.232,117.645,119.044,115.292,112.138,0,
2557,2017-02-23 06:00:00,0,-262.8,0,36,32.4,25.2,36,43.2,39.6,25.2,25.2,262.8,262.8,140.4,32.4,18,28.8,7.2,0,86.4,75.6,10.8,32.4,18,0,0,45.72,0,113.891,112.028,113.386,114.233,112.922,114.325,115.672,111.617,108.464,0,
2558,2017-02-23 06:30:00,0,-302.4,0,39.6,39.6,28.8,43.2,57.6,43.2,28.8,25.2,302.4,302.4,165.6,39.6,21.6,36,7.2,0,97.2,86.4,10.8,32.4,18,0,0,45.72,0,109.133,106.735,107.528,108.15,107.009,108.313,109.602,105.64,102.465,0,
2559,2017-02-23 07:00:00,0,-338.4,0,46.8,43.2,32.4,46.8,64.8,46.8,32.4,28.8,338.4,338.4,183.6,43.2,25.2,36,7.2,0,108,97.2,10.8,39.6,21.6,0,0,45.72,0,104.047,101.086,101.404,101.881,100.726,102.008,103.302,98.776,95.569,0,
2560,2017-02-23 07:30:00,0,-370.8,0,50.4,50.4,32.4,50.4,68.4,54,36,32.4,370.8,370.8,201.6,46.8,25.2,39.6,7.2,0,118.8,104.4,10.8,43.2,25.2,0,0,45.72,0,98.756,95.219,95.001,95.296,94.228,95.47,96.685,92.084,88.86,0,
2561,2017-02-23 08:00:00,0,-388.8,0,54,50.4,36,57.6,61.2,57.6,36,32.4,388.8,388.8,208.8,50.4,21.6,43.2,7.2,0,126,108,10.8,46.8,25.2,0,0,45.72,0,95.888,92.042,91.622,91.773,90.696,92.012,93.167,88.253,85.006,0,
2562,2017-02-23 08:30:00,-10.8,-388.8,0,57.6,54,36,54,68.4,61.2,39.6,36,388.8,388.8,205.2,50.4,25.2,46.8,7.2,10.8,126,115.2,14.4,46.8,25.2,0,0,45.72,0,95.674,91.804,91.44,91.493,90.453,91.713,92.837,87.862,84.586,0,
